8.85809331068,2.02642099711
8.71907019994,1.93833353326
7.08915232991,1.57639288184
4.20089444203,1.79384718333
4.79936881402,3.03183394687
6.5933631702,4.05041655832
4.70743405502,4.70036478005
5.09773419778,4.50248381425
3.63507693104,5.03626476247
3.38818550556,5.20019927943
3.2942957681,5.34611530052
3.38165149401,5.5988675917
3.44969058537,6.325577691
3.13981407675,6.36636729084
3.43362215629,6.67951435687
3.44587142022,5.90599978229
2.82581845872,6.09954424838
2.88297257816,6.42429441303
3.65790848082,7.03132606152
3.27068497216,6.55991142581
3.2085757371,5.86765941804
3.42511725587,5.93014507942
3.03471184461,6.7663554678
3.00122689692,5.7939204856
2.42140317051,6.26814385666
2.94685338059,5.76407801379
3.27822818942,5.38350119485
4.34228283318,5.15494799699
3.71242404588,6.85870492709
4.16906677923,8.39417561331
2.75837807086,6.81267842828
3.03560113593,5.78758692477
3.50914280373,7.40823216345
3.35268005629,7.26656620726
3.46885070733,6.16611147226
3.30263520927,5.76572628028
3.01946594398,6.71193996512
2.78930528564,6.82620137214
2.8655379339,7.09724243068
2.76399268478,6.54460505153
2.76096067333,7.12133615446
3.02703371217,6.29500694389
3.19776894663,7.0452482706
2.74665756192,7.04546682759
2.82241163454,6.98146943488
3.10108332895,6.42501836254
3.38673258424,6.49193785177
3.3436494395,7.76134398809
3.4266793156,7.62628903638
3.18831935122,6.85579805389
