6.48873864026,4.59231860387
6.01337732147,2.86045538625
6.66538574706,1.71785338719
8.4698601386,2.78858032736
8.20870128614,2.36537236346
9.23817082538,3.32243178764
10.3253843288,4.06674696499
9.18078418112,4.65386007287
6.35642298726,4.82180579385
3.99275370699,5.34605075509
2.98607982176,5.79028054377
3.2429335245,5.34702134311
3.04768788773,5.44919524494
3.09390632168,6.99334543061
2.86500473238,7.78764464439
2.64631336787,7.9307332637
2.86103186271,7.99327249886
2.87356209977,7.31807516345
2.58008582322,7.60958453858
3.31854930651,8.5770713788
2.75531902069,8.07920987086
3.34492150044,7.12759117859
3.07644837259,5.79110824551
2.9596748404,7.53059348324
3.13241352295,8.87942129836
3.23599976348,10.3137998948
3.38997765709,10.4601907897
2.53833555715,9.33781490628
1.83067969877,8.59872275257
2.66925740692,8.477605397
2.91520336903,9.17308916987
2.94171021871,9.33939556993
2.89734183672,9.69451869369
2.79282840956,9.23104846913
3.22736563075,9.03873670693
3.02504704809,9.05139416208
2.98892867434,8.90744217156
3.13908108296,8.99540445752
3.19928329241,7.63041944618
3.2136511035,6.43733016524
3.36640081317,6.21703725926
3.00141278714,6.14691272379
3.1114098038,6.54998598293
2.66695426202,7.02738460097
3.01809339994,6.84338496902
3.10490465697,6.46210213009
2.86824209592,5.95583046235
3.19669187804,6.69904428915
3.04013795922,6.58584888794
3.60058166277,6.44536912386
