






3.79122277798,8.15711903077
2.81828683677,8.67162393799
2.60383518729,8.7335889114
2.57147263541,8.84200921377
2.75721217693,8.4478237126
2.7647519227,8.4917689202
1.95131563398,8.85138328965
1.89009139019,6.43868213944
2.0766292891,7.23109401338
2.89253010072,8.05068499724
2.5900380236,8.60110275737
2.49703338886,8.76588454304
2.64441975334,8.66289038403
2.84064240098,8.16985808785
2.67926109233,8.50615908884
2.72691531368,8.2235679929
2.56543499825,8.19865061906
2.448960941,8.06219316959
2.22782982748,8.55513620425
2.39458227494,9.26466794018
2.09579136337,9.63363940557
2.4775788922,9.43273137905
2.53757181182,9.40056245918
2.61808183444,8.85687812591
2.67765781418,8.74140939141
2.8008907769,8.60620304631
2.80233726914,8.58989009797
2.84063485627,7.99458782985
3.05246385575,8.0827592443
2.98812616488,7.78484781854
2.5082911734,5.84203644807
2.40299026121,6.9435332728
2.50110597584,7.91837777411










